3699,NW_001850008.1,96.721,61,1,1,408,468,1176,1117,3.71E-18,100
3352,NW_001850008.1,96.721,61,1,1,402,462,1176,1117,3.66E-18,100
4243,NW_001850008.1,96.721,61,1,1,402,462,1176,1117,3.66E-18,100
4688,NW_001850008.1,96.721,61,1,1,402,462,1176,1117,3.66E-18,100
10260,NW_001850008.1,96.721,61,1,1,402,462,1176,1117,3.66E-18,100
1979,NW_001850008.1,96.774,62,1,1,407,468,1176,1116,1.03E-18,102
12942,NW_001850008.1,96.774,62,1,1,407,468,1176,1116,1.03E-18,102
14823,NW_001850008.1,96.774,62,1,1,407,468,1176,1116,1.03E-18,102
15006,NW_001850008.1,96.774,62,1,1,401,462,1176,1116,1.02E-18,102
9585,NZ_NRRV01000173.1,98.246,57,1,0,1,57,1625,1681,6.38E-19,100
1534,NW_001850008.1,96.825,63,1,1,406,468,1176,1115,2.87E-19,104
1794,NW_001850008.1,96.825,63,1,1,406,468,1176,1115,2.87E-19,104
3699,NW_001850007.1,98.305,59,1,0,410,468,1193,1135,2.87E-19,104
3723,NW_001850008.1,96.825,63,1,1,406,468,1176,1115,2.87E-19,104
9009,NW_001850008.1,96.825,63,1,1,406,468,1176,1115,2.87E-19,104
3352,NW_001850007.1,98.305,59,1,0,404,462,1193,1135,2.83E-19,104
4243,NW_001850007.1,98.305,59,1,0,404,462,1193,1135,2.83E-19,104
4688,NW_001850007.1,98.305,59,1,0,404,462,1193,1135,2.83E-19,104
10260,NW_001850007.1,98.305,59,1,0,404,462,1193,1135,2.83E-19,104
466,NW_001850008.1,96.825,63,1,1,328,390,1176,1115,2.36E-19,104
5583,NW_001850008.1,98.361,61,0,1,1044,1104,1176,1117,1.95E-19,106
14994,NW_001850074.1,95.588,68,0,1,419,486,1,65,8.28E-20,106
564,NW_001850008.1,96.875,64,1,1,405,468,1176,1114,7.97E-20,106
1979,NW_001850007.1,98.333,60,1,0,409,468,1193,1134,7.97E-20,106
2310,NW_001850008.1,98.361,61,0,1,408,468,1176,1117,7.97E-20,106
2660,NW_001850008.1,98.361,61,0,1,408,468,1176,1117,7.97E-20,106
2706,NW_001850008.1,96.875,64,1,1,405,468,1176,1114,7.97E-20,106
3640,NW_001850008.1,98.361,61,0,1,408,468,1176,1117,7.97E-20,106
7691,NW_001850008.1,96.875,64,1,1,405,468,1176,1114,7.97E-20,106
8272,NW_001850008.1,96.875,64,1,1,405,468,1176,1114,7.97E-20,106
8321,NW_001850008.1,96.875,64,1,1,405,468,1176,1114,7.97E-20,106
10239,NW_001850008.1,96.875,64,1,1,405,468,1176,1114,7.97E-20,106
11040,NW_001850008.1,98.361,61,0,1,408,468,1176,1117,7.97E-20,106
12942,NW_001850007.1,98.333,60,1,0,409,468,1193,1134,7.97E-20,106
14279,NW_001850008.1,96.875,64,1,1,405,468,1176,1114,7.97E-20,106
14823,NW_001850007.1,98.333,60,1,0,409,468,1193,1134,7.97E-20,106
14926,NW_001850008.1,96.875,64,1,1,405,468,1176,1114,7.97E-20,106
15535,NW_001850008.1,96.875,64,1,1,405,468,1176,1114,7.97E-20,106
15006,NW_001850007.1,98.333,60,1,0,403,462,1193,1134,7.86E-20,106
7979,NW_001850008.1,98.361,61,0,1,330,390,1176,1117,6.55E-20,106
10315,NW_001850008.1,98.361,61,0,1,330,390,1176,1117,6.55E-20,106
10554,NW_001850008.1,98.361,61,0,1,330,390,1176,1117,6.55E-20,106
15225,NW_001850008.1,98.361,61,0,1,330,390,1176,1117,6.55E-20,106
8997,NW_001850008.1,96.923,65,1,1,410,474,1176,1113,2.25E-20,108
102,NW_001850008.1,96.923,65,1,1,404,468,1176,1113,2.22E-20,108
1534,NW_001850007.1,98.361,61,1,0,408,468,1193,1133,2.22E-20,108
1794,NW_001850007.1,98.361,61,1,0,408,468,1193,1133,2.22E-20,108
2811,NW_001850008.1,98.387,62,0,1,407,468,1176,1116,2.22E-20,108
2974,NW_001850008.1,98.387,62,0,1,407,468,1176,1116,2.22E-20,108
3723,NW_001850007.1,98.361,61,1,0,408,468,1193,1133,2.22E-20,108
3905,NW_001850008.1,98.387,62,0,1,407,468,1176,1116,2.22E-20,108
4974,NW_001850008.1,98.387,62,0,1,407,468,1176,1116,2.22E-20,108
6009,NW_001850008.1,98.387,62,0,1,407,468,1176,1116,2.22E-20,108
6061,NW_001850008.1,96.923,65,1,1,404,468,1176,1113,2.22E-20,108
7472,NW_001850008.1,98.387,62,0,1,407,468,1176,1116,2.22E-20,108
7539,NW_001850008.1,98.387,62,0,1,407,468,1176,1116,2.22E-20,108
7954,NW_001850008.1,98.387,62,0,1,407,468,1176,1116,2.22E-20,108
8075,NW_001850008.1,98.387,62,0,1,407,468,1176,1116,2.22E-20,108
9009,NW_001850007.1,98.361,61,1,0,408,468,1193,1133,2.22E-20,108
9670,NW_001850008.1,98.387,62,0,1,407,468,1176,1116,2.22E-20,108
10273,NW_001850008.1,98.387,62,0,1,407,468,1176,1116,2.22E-20,108
11151,NW_001850008.1,98.387,62,0,1,407,468,1176,1116,2.22E-20,108
11400,NW_001850008.1,98.387,62,0,1,407,468,1176,1116,2.22E-20,108
11537,NW_001850008.1,98.387,62,0,1,407,468,1176,1116,2.22E-20,108
12291,NW_001850008.1,98.387,62,0,1,407,468,1176,1116,2.22E-20,108
13463,NW_001850008.1,96.923,65,1,1,404,468,1176,1113,2.22E-20,108
14328,NW_001850008.1,98.387,62,0,1,407,468,1176,1116,2.22E-20,108
14842,NW_001850008.1,98.387,62,0,1,407,468,1176,1116,2.22E-20,108
15333,NW_001850008.1,98.387,62,0,1,407,468,1176,1116,2.22E-20,108
13959,NW_001850008.1,98.387,62,0,1,389,450,1176,1116,2.12E-20,108
15244,NW_001850008.1,98.387,62,0,1,383,444,1176,1116,2.09E-20,108
124,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
466,NW_001850007.1,98.361,61,1,0,330,390,1193,1133,1.82E-20,108
489,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
610,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
2092,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
2130,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
2418,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
4518,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
4868,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
6664,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
7275,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
7395,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
8874,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
9471,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
9504,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
11651,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
12051,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
12238,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
12705,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
12772,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
14845,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
15140,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
15182,NW_001850008.1,98.387,62,0,1,329,390,1176,1116,1.82E-20,108
5583,NW_001850007.1,100,59,0,0,1046,1104,1193,1135,1.51E-20,110
12730,NZ_NRRV01000173.1,98.333,60,1,0,8,67,1622,1681,1.44E-20,106
12730,NW_001850008.1,98.387,62,0,1,101,162,1176,1116,6.69E-21,108
564,NW_001850007.1,98.387,62,1,0,407,468,1193,1132,6.16E-21,110
2310,NW_001850007.1,100,59,0,0,410,468,1193,1135,6.16E-21,110
2660,NW_001850007.1,100,59,0,0,410,468,1193,1135,6.16E-21,110
2706,NW_001850007.1,98.387,62,1,0,407,468,1193,1132,6.16E-21,110
3640,NW_001850007.1,100,59,0,0,410,468,1193,1135,6.16E-21,110
3699,NW_001850074.1,98.387,62,1,0,407,468,1,62,6.16E-21,110
4383,NW_001850008.1,98.413,63,0,1,406,468,1176,1115,6.16E-21,110
4619,NW_001850008.1,98.413,63,0,1,406,468,1176,1115,6.16E-21,110
5392,NW_001850008.1,98.413,63,0,1,406,468,1176,1115,6.16E-21,110
6359,NW_001850008.1,98.413,63,0,1,406,468,1176,1115,6.16E-21,110
6463,NW_001850008.1,96.97,66,1,1,403,468,1176,1112,6.16E-21,110
6722,NW_001850008.1,98.413,63,0,1,406,468,1176,1115,6.16E-21,110
7559,NW_001850008.1,98.413,63,0,1,406,468,1176,1115,6.16E-21,110
7691,NW_001850007.1,98.387,62,1,0,407,468,1193,1132,6.16E-21,110
7754,NW_001850008.1,98.413,63,0,1,406,468,1176,1115,6.16E-21,110
7917,NW_001850008.1,96.97,66,1,1,403,468,1176,1112,6.16E-21,110
8272,NW_001850007.1,98.387,62,1,0,407,468,1193,1132,6.16E-21,110
8321,NW_001850007.1,98.387,62,1,0,407,468,1193,1132,6.16E-21,110
8388,NW_001850008.1,96.97,66,1,1,403,468,1176,1112,6.16E-21,110
9344,NW_001850008.1,98.413,63,0,1,406,468,1176,1115,6.16E-21,110
9945,NW_001850008.1,98.413,63,0,1,406,468,1176,1115,6.16E-21,110
10239,NW_001850007.1,98.387,62,1,0,407,468,1193,1132,6.16E-21,110
11040,NW_001850007.1,100,59,0,0,410,468,1193,1135,6.16E-21,110
11785,NW_001850008.1,98.413,63,0,1,406,468,1176,1115,6.16E-21,110
11812,NW_001850008.1,96.97,66,1,1,403,468,1176,1112,6.16E-21,110
12754,NW_001850008.1,98.413,63,0,1,406,468,1176,1115,6.16E-21,110
12895,NW_001850008.1,98.413,63,0,1,406,468,1176,1115,6.16E-21,110
14038,NW_001850008.1,98.413,63,0,1,406,468,1176,1115,6.16E-21,110
14276,NW_001850008.1,96.97,66,1,1,403,468,1176,1112,6.16E-21,110
14279,NW_001850007.1,98.387,62,1,0,407,468,1193,1132,6.16E-21,110
14440,NW_001850008.1,98.413,63,0,1,406,468,1176,1115,6.16E-21,110
14926,NW_001850007.1,98.387,62,1,0,407,468,1193,1132,6.16E-21,110
15535,NW_001850007.1,98.387,62,1,0,407,468,1193,1132,6.16E-21,110
1788,NW_001850008.1,98.413,63,0,1,400,462,1176,1115,6.08E-21,110
3352,NW_001850074.1,98.387,62,1,0,401,462,1,62,6.08E-21,110
3800,NW_001850008.1,96.97,66,1,1,397,462,1176,1112,6.08E-21,110
4243,NW_001850074.1,98.387,62,1,0,401,462,1,62,6.08E-21,110
4688,NW_001850074.1,98.387,62,1,0,401,462,1,62,6.08E-21,110
6428,NW_001850008.1,96.97,66,1,1,397,462,1176,1112,6.08E-21,110
7634,NW_001850008.1,96.97,66,1,1,397,462,1176,1112,6.08E-21,110
10260,NW_001850074.1,98.387,62,1,0,401,462,1,62,6.08E-21,110
12594,NW_001850008.1,96.97,66,1,1,397,462,1176,1112,6.08E-21,110
577,NW_001850008.1,98.413,63,0,1,328,390,1176,1115,5.06E-21,110
1031,NW_001850008.1,98.413,63,0,1,328,390,1176,1115,5.06E-21,110
2376,NW_001850008.1,98.413,63,0,1,328,390,1176,1115,5.06E-21,110
2437,NW_001850008.1,98.413,63,0,1,328,390,1176,1115,5.06E-21,110
4115,NW_001850008.1,98.413,63,0,1,328,390,1176,1115,5.06E-21,110
4426,NW_001850008.1,98.413,63,0,1,328,390,1176,1115,5.06E-21,110
5333,NW_001850008.1,98.413,63,0,1,328,390,1176,1115,5.06E-21,110
5805,NW_001850008.1,98.413,63,0,1,328,390,1176,1115,5.06E-21,110
6312,NW_001850008.1,98.413,63,0,1,328,390,1176,1115,5.06E-21,110
7979,NW_001850007.1,100,59,0,0,332,390,1193,1135,5.06E-21,110
9986,NW_001850008.1,98.413,63,0,1,328,390,1176,1115,5.06E-21,110
10315,NW_001850007.1,100,59,0,0,332,390,1193,1135,5.06E-21,110
10554,NW_001850007.1,100,59,0,0,332,390,1193,1135,5.06E-21,110
11442,NW_001850008.1,98.413,63,0,1,328,390,1176,1115,5.06E-21,110
12495,NW_001850008.1,98.413,63,0,1,328,390,1176,1115,5.06E-21,110
15192,NW_001850008.1,98.413,63,0,1,328,390,1176,1115,5.06E-21,110
15225,NW_001850007.1,100,59,0,0,332,390,1193,1135,5.06E-21,110
9466,NW_001850008.1,98.413,63,0,1,154,216,1176,1115,2.62E-21,110
7437,NW_001850008.1,98.413,63,0,1,148,210,1176,1115,2.54E-21,110
9882,NW_001850008.1,98.413,63,0,1,148,210,1176,1115,2.54E-21,110
978,NW_001850008.1,97.015,67,1,1,408,474,1176,1111,1.74E-21,111
1760,NW_001850008.1,97.015,67,1,1,408,474,1176,1111,1.74E-21,111
8997,NW_001850007.1,98.413,63,1,0,412,474,1193,1131,1.74E-21,111
13212,NW_001850008.1,97.015,67,1,1,408,474,1176,1111,1.74E-21,111
102,NW_001850007.1,98.413,63,1,0,406,468,1193,1131,1.71E-21,111
1921,NW_001850008.1,98.438,64,0,1,405,468,1176,1114,1.71E-21,111
1979,NW_001850074.1,98.413,63,1,0,406,468,1,63,1.71E-21,111
2617,NW_001850008.1,97.015,67,1,1,402,468,1176,1111,1.71E-21,111
2811,NW_001850007.1,100,60,0,0,409,468,1193,1134,1.71E-21,111
2934,NW_001850008.1,98.438,64,0,1,405,468,1176,1114,1.71E-21,111
2974,NW_001850007.1,100,60,0,0,409,468,1193,1134,1.71E-21,111
3905,NW_001850007.1,100,60,0,0,409,468,1193,1134,1.71E-21,111
4936,NW_001850008.1,97.015,67,1,1,402,468,1176,1111,1.71E-21,111
4974,NW_001850007.1,100,60,0,0,409,468,1193,1134,1.71E-21,111
5317,NW_001850008.1,98.438,64,0,1,405,468,1176,1114,1.71E-21,111
5660,NW_001850008.1,98.438,64,0,1,405,468,1176,1114,1.71E-21,111
6009,NW_001850007.1,100,60,0,0,409,468,1193,1134,1.71E-21,111
6034,NW_001850008.1,98.438,64,0,1,405,468,1176,1114,1.71E-21,111
6061,NW_001850007.1,98.413,63,1,0,406,468,1193,1131,1.71E-21,111
6234,NW_001850008.1,97.015,67,1,1,402,468,1176,1111,1.71E-21,111
7379,NW_001850008.1,97.015,67,1,1,402,468,1176,1111,1.71E-21,111
7472,NW_001850007.1,100,60,0,0,409,468,1193,1134,1.71E-21,111
7539,NW_001850007.1,100,60,0,0,409,468,1193,1134,1.71E-21,111
7771,NW_001850008.1,98.438,64,0,1,405,468,1176,1114,1.71E-21,111
7954,NW_001850007.1,100,60,0,0,409,468,1193,1134,1.71E-21,111
8075,NW_001850007.1,100,60,0,0,409,468,1193,1134,1.71E-21,111
8208,NW_001850008.1,98.438,64,0,1,405,468,1176,1114,1.71E-21,111
8628,NW_001850008.1,97.015,67,1,1,402,468,1176,1111,1.71E-21,111
9296,NW_001850008.1,98.438,64,0,1,405,468,1176,1114,1.71E-21,111
9670,NW_001850007.1,100,60,0,0,409,468,1193,1134,1.71E-21,111
9718,NW_001850008.1,97.015,67,1,1,402,468,1176,1111,1.71E-21,111
9792,NW_001850008.1,97.015,67,1,1,402,468,1176,1111,1.71E-21,111
10273,NW_001850007.1,100,60,0,0,409,468,1193,1134,1.71E-21,111
11151,NW_001850007.1,100,60,0,0,409,468,1193,1134,1.71E-21,111
11209,NW_001850008.1,97.015,67,1,1,402,468,1176,1111,1.71E-21,111
11400,NW_001850007.1,100,60,0,0,409,468,1193,1134,1.71E-21,111
11537,NW_001850007.1,100,60,0,0,409,468,1193,1134,1.71E-21,111
11674,NW_001850008.1,98.438,64,0,1,405,468,1176,1114,1.71E-21,111
12291,NW_001850007.1,100,60,0,0,409,468,1193,1134,1.71E-21,111
12655,NW_001850008.1,97.015,67,1,1,402,468,1176,1111,1.71E-21,111
12942,NW_001850074.1,98.413,63,1,0,406,468,1,63,1.71E-21,111
12950,NW_001850008.1,97.015,67,1,1,402,468,1176,1111,1.71E-21,111
12964,NW_001850008.1,98.438,64,0,1,405,468,1176,1114,1.71E-21,111
13036,NW_001850008.1,97.015,67,1,1,402,468,1176,1111,1.71E-21,111
13463,NW_001850007.1,98.413,63,1,0,406,468,1193,1131,1.71E-21,111
13693,NW_001850008.1,98.438,64,0,1,405,468,1176,1114,1.71E-21,111
14127,NW_001850008.1,98.438,64,0,1,405,468,1176,1114,1.71E-21,111
14282,NW_001850008.1,97.015,67,1,1,402,468,1176,1111,1.71E-21,111
14328,NW_001850007.1,100,60,0,0,409,468,1193,1134,1.71E-21,111
14823,NW_001850074.1,98.413,63,1,0,406,468,1,63,1.71E-21,111
14842,NW_001850007.1,100,60,0,0,409,468,1193,1134,1.71E-21,111
14929,NW_001850008.1,98.438,64,0,1,405,468,1176,1114,1.71E-21,111
14992,NW_001850008.1,98.438,64,0,1,405,468,1176,1114,1.71E-21,111
15217,NW_001850008.1,97.015,67,1,1,402,468,1176,1111,1.71E-21,111
15333,NW_001850007.1,100,60,0,0,409,468,1193,1134,1.71E-21,111
15006,NW_001850074.1,98.413,63,1,0,400,462,1,63,1.69E-21,111
2614,NW_001850008.1,98.438,64,0,1,387,450,1176,1114,1.64E-21,111
13959,NW_001850007.1,100,60,0,0,391,450,1193,1134,1.64E-21,111
15244,NW_001850007.1,100,60,0,0,385,444,1193,1134,1.62E-21,111
124,NW_001850007.1,100,60,0,0,331,390,1193,1134,1.41E-21,111
244,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
335,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
467,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
489,NW_001850007.1,100,60,0,0,331,390,1193,1134,1.41E-21,111
610,NW_001850007.1,100,60,0,0,331,390,1193,1134,1.41E-21,111
738,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
773,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
952,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
991,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
1105,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
1205,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
1328,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
1597,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
1851,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
2054,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
2092,NW_001850007.1,100,60,0,0,331,390,1193,1134,1.41E-21,111
2130,NW_001850007.1,100,60,0,0,331,390,1193,1134,1.41E-21,111
2307,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
2418,NW_001850007.1,100,60,0,0,331,390,1193,1134,1.41E-21,111
2494,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
2770,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
2918,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
3099,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
3305,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
3440,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
3466,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
3748,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
4035,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
4518,NW_001850007.1,100,60,0,0,331,390,1193,1134,1.41E-21,111
4651,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
4868,NW_001850007.1,100,60,0,0,331,390,1193,1134,1.41E-21,111
5335,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
5623,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
5737,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
6193,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
6404,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
6632,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
6664,NW_001850007.1,100,60,0,0,331,390,1193,1134,1.41E-21,111
6733,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
6805,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
6953,NW_001850008.1,98.438,64,0,1,327,390,1176,1114,1.41E-21,111
7275,NW_001850007.1,100,60,0,0,331,390,1193,1134,1.41E-21,111
